dmontgomerynd|zayP9A2jTF0FRrmmitte%|88:67:87:d3:38:1c|78.200.190.247|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rmedinane|zay1NzDvBZTHtAmitte%|1e:1f:1b:8b:15:1e|193.158.229.1||
jedwardsnf|zayeV4pnIUmitte%|42:22:2f:2a:a1:13|244.243.217.150|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
llittleng|zayOZEyjvLNmitte%|9a:0a:6a:8d:e5:82|81.175.107.170|1,121,3,6,15,119,252,95,44,46|
ewilsonnh|zayouI9pTy6oeMmitte%|c5:85:5b:63:cf:09|49.181.253.233||
blopezni|zayPjpQHu8yJvGmitte%|6a:5c:9c:6d:f0:62|192.24.11.94|1,121,3,6,15,119,252|
mmurphynj|zaybDhifGIFW43nmitte%|5b:75:8d:a6:be:71|195.7.172.37|1,3,6,15,119,252|
cmorgannk|zaywTxWYrnmitte%|d4:46:88:29:90:3a|107.121.176.250|1,15,3,6,44,46,47,31,33,121,249,252,43,0,216,96,67,112|MSFT 5.0
jadamsnl|zayWtlRXFPq0mitte%|28:ba:87:60:e1:71|160.47.71.91|1,3,6,15,119,95,252,44,46|
adunnnm|zayvpfp1ymitte%|2b:bf:83:8a:61:e9|49.98.94.116||
epiercenn|zayRM9x2fjRuQpmitte%|c6:58:e1:33:1f:01|131.4.135.83|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
sphillipsno|zayWUUaCbumitte%|03:67:cc:66:f5:c3|88.227.169.130||
jfraziernp|zayYftZOWOc1pzmitte%|01:f9:9a:88:d5:da|211.200.54.165||
wgeorgenq|zayQ0k2CSDmitte%|08:1a:24:c3:55:bd|120.27.220.10||
jhamiltonnr|zayh0Jj95dAB8Umitte%|03:34:5e:ae:ad:ad|235.100.214.126|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
mhicksns|zayZAahqWtPHVmitte%|f7:3c:45:c6:f8:f0|6.100.30.204||
jstephensnt|zayyWNmZymitte%|ed:2d:32:2d:86:64|224.215.79.216|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
mduncannu|zayU8FYllmitte%|3b:fb:4d:4a:60:0c|59.201.106.107|1,33,3,6,15,28,51,58,59|dhcpcd-6.1.0:Linux-3.10.17:armv7l:sc8830
baustinnv|zayOIVCbR6QVmitte%|3e:31:c0:ad:61:47|254.73.58.226|1,121,3,6,15,119,252|
gbowmannw|zay5EvC5vnNkSKSmitte%|4d:0a:ee:c8:98:d1|85.76.122.236|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
fellisnx|zaya5bj53kmxv0mitte%|29:19:20:69:e2:6f|71.219.221.180||
rrodriguezny|zaysOGairPGUpmitte%|2a:32:12:61:d7:ce|112.169.170.206|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jwestnz|zayJGyXBSmitte%|71:5a:c6:98:1c:b8|134.112.226.129|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
hyoungo0|zayVeaKWebErUmitte%|f6:ff:ed:7e:35:82|14.176.3.185|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
sleeo1|zayjim52kwW5mitte%|0f:a8:4c:6e:01:07|206.20.147.63|1,66,6,3,15,150,35,151|Cisco Systems, Inc. IP Phone CP-7960G
cbishopo2|zayhrCb0jAuqmitte%|bb:29:fc:59:1d:3e|251.246.61.120|1,3,6,12,15,28,42|udhcp 1.11.2
kgardnero3|zayji19R5F6qmitte%|5a:20:33:74:99:74|10.63.55.153|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rwilsono4|zayOjsi5Omitte%|1f:bd:5b:89:c3:90|148.38.125.220|1,121,3,6,15,119,252|
mfranklino5|zayIX3Y0nB1mitte%|59:d1:5f:47:c5:37|142.53.88.193|1,3,6,15,119,252|
jwelcho6|zay3iWqsejTmitte%|6f:b2:25:ea:08:76|57.147.64.46|58,59,6,15,51,54,1,3|
lharrisono7|zayPzzNAs3kUmitte%|5a:80:44:db:44:7c|131.243.236.93|1,121,3,6,15,119,252|
pgilberto8|zayU35tWBmitte%|23:33:d6:f7:36:6c|164.248.234.125|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
blawrenceo9|zayr8f34Q5mitte%|ee:79:23:c1:7e:3f|187.94.251.249||
hrileyoa|zay8Zpv9ytR7mitte%|8a:c9:0a:39:2e:d1|194.39.192.255|1,3,6,15,119,252|
cturnerob|zayukei5SBXZBmmitte%|ad:82:6e:b2:f6:02|80.55.98.47|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
awrightoc|zayoGdifheu9mitte%|71:de:3f:fe:42:8e|173.185.103.139|1,3,6,15,119,252|
gortizod|zayn3S1gTEkHmitte%|7e:07:17:e6:20:35|214.72.126.212|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
rallenoe|zayTUJTnKzVr0mitte%|dd:45:db:d0:6e:8a|215.51.224.111|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
msanchezof|zay1Nwd5NZmitte%|04:b8:52:a6:69:97|40.209.93.182|1,3,6,15,119,252|
fjamesog|zaycFy5GpF9hmitte%|e2:de:d2:5f:6d:af|247.142.58.223|1,121,3,6,15,119,252|
thenryoh|zay8v0UOAKmitte%|bc:b6:14:40:d7:19|14.196.128.93|1,121,3,6,15,119,252,95,44,46|
gfernandezoi|zayIIeDGfQu4Nmitte%|e4:8f:c7:36:6b:b0|26.2.87.100|1,121,33,3,6,15,28,51,58,59,119|dhcpcd 4.0.15
lwrightoj|zayR5Kg96pQ4mitte%|d3:41:e8:8d:50:44|150.199.158.199|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
lparkerok|zaybjgGOOs1Rmitte%|a5:e4:6a:2d:0a:67|146.134.135.222|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
adiazol|zayW5X6nsUQQWmitte%|f9:62:84:1f:bb:b0|195.61.102.186||
sknightom|zayJJbAKu1OLmitte%|c7:b3:d5:30:91:f9|48.21.57.124|1,3,6,15,119,252|
padamson|zayOxFZSF1wege1mitte%|d3:38:2f:df:d5:3d|24.53.150.37||
abakeroo|zayEEnXVup3rJmitte%|0f:e2:e9:46:f9:db|54.26.49.240||
cspencerop|zaySZOB4oop7Zmitte%|39:da:f9:b0:fb:6f|247.83.26.160|1,3,6,15,119,252|
cboydoq|zayIUNVJuQRGBnmitte%|f1:c5:6c:9a:76:08|39.107.133.44|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rjacksonor|zay4b44rsmitte%|25:f5:db:5f:2c:47|207.27.97.86|1,3,6,15,119,252|
bmedinaos|zayloZBuqvOnxvmitte%|3f:e6:e3:2c:58:da|76.246.236.23|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jkellyot|zayK90jFJsUa85mitte%|29:5a:49:0c:72:74|39.89.223.58||
pduncanou|zayefO5hSnCFyMamitte%|f6:a0:03:f2:40:bd|89.196.142.174|1,121,3,6,15,119,252|
jbrownov|zayVjhmmIuVmitte%|46:e4:33:01:7c:95|183.156.103.223|1,121,3,6,15,119,252|
cwestow|zayO6PqmiCJomitte%|7e:8b:24:07:9f:7c|114.144.26.198|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jwardox|zayBVBdpPYcqmitte%|1e:df:98:8d:b1:2b|206.173.162.219||
jpetersoy|zayfl3Nu1w3mitte%|30:ea:9a:8a:9f:6f|113.29.103.242|1,3,6,15,119,95,252,44,46|
dporteroz|zay5WwvbPmitte%|52:23:ec:62:c0:33|229.106.9.222|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
rryanp0|zayqF2bMEQlmitte%|d6:14:2c:58:e5:ec|190.187.83.42|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rjenkinsp1|zaydsBKlDLZnnbPmitte%|9b:f3:35:0e:40:66|196.58.128.134|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jwilliamsp2|zay4ptx5nmitte%|e8:2c:cb:56:5e:45|171.187.228.224|1,3,6,15,119,252|
hmartinp3|zayuaywiumTmitte%|72:e1:03:95:01:ce|194.116.236.162|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
vstephensp4|zayTWhSfNftLmitte%|71:37:52:d9:ad:29|15.9.64.48|58,59,6,15,51,54,1,3|
bolsonp5|zayqHHLsX3mitte%|c5:02:60:82:32:f2|36.146.35.200|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
jpaynep6|zayX6SFbemitte%|cd:09:6a:66:b6:cf|182.107.176.74|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rrileyp7|zayD2vErIj71qmqmitte%|37:1c:37:cf:11:21|25.36.216.170||
ttorresp8|zayT4MYe7sVN4mitte%|cf:53:28:88:23:3f|132.149.193.6||
pgrahamp9|zay4T2kuSmitte%|06:8f:17:4a:8c:52|164.246.134.146|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
rrichardspa|zayNT5GwZKmitte%|8a:f1:14:94:d9:ca|145.109.39.230|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jbaileypb|zayITLQ8ciImitte%|c2:77:3f:32:d1:06|52.153.89.200|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
creidpc|zayVODo9x2ySYFZmitte%|69:52:19:c4:d6:35|4.152.9.42|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
abakerpd|zayTW3LYllmitte%|49:8c:b0:38:37:8e|138.111.37.46|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
alarsonpe|zaygX6gduCmitte%|24:48:78:34:75:62|85.195.95.214|1,3,6,15,119,252|
dsimmonspf|zayrP3h3Xmitte%|86:0a:98:5b:34:c5|143.251.85.0|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rduncanpg|zayXWthgR1mitte%|13:f6:0b:87:e5:27|124.1.35.194||
ccolemanph|zayldlN73q9mitte%|c0:4a:91:b3:e8:44|147.158.182.169|1,33,3,6,12,15,28,42,51,58,59,119|dhcpcd-5.5.6
smillspi|zayEzqG9NcQ7amitte%|02:23:d8:ab:ca:01|91.233.164.60|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
bclarkpj|zaymHg6MPCDTmitte%|18:53:35:90:d5:5b|208.237.86.229|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rjonespk|zaykWSKO4Ro4Tmitte%|c2:58:c2:b7:cd:78|186.223.164.30|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
kcarrpl|zayuYpsDamitte%|88:73:0f:71:ab:fd|7.128.102.26|1,121,3,6,15,119,252|
dnelsonpm|zayU3K2qc7Qmitte%|b1:bc:e4:45:bc:d0|33.176.82.227|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
agarciapn|zayFS0bCoz1XTmitte%|2d:c6:14:36:56:19|194.119.85.57||
jalvarezpo|zay4jWaotCDmitte%|81:4c:cb:0a:1b:fd|224.24.107.255|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
mtorrespp|zayWcs9NxLeFmitte%|c7:62:21:36:b1:e2|40.137.241.80|1,121,3,6,15,119,252|
dlongpq|zayDVa364FFzmitte%|0a:ca:7b:ba:dd:7d|182.216.144.71|1,3,6,15,119,252|
gflorespr|zay8jUVBTCgC5mitte%|50:2a:84:03:cf:24|87.159.60.247||
aoliverps|zay8cXMfYBFlmitte%|76:99:e8:43:f5:8c|240.216.161.178|1,121,3,6,15,119,252|
dmurraypt|zayRQNgrbjoVmitte%|93:e6:53:b9:1a:52|84.61.209.186|1,3,6,15,119,252|
mbellpu|zayNCO88Amitte%|58:7e:fe:16:ce:32|201.252.152.98|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
sryanpv|zayUIdvIXmitte%|76:ac:0d:a5:e9:0b|71.6.74.32||
kwashingtonpw|zayevTfst0PZoCmitte%|c2:c8:39:76:dd:ee|14.159.196.73|1,3,6,15,119,252|
eyoungpx|zaycBNHRXVgQoRmitte%|77:6d:dd:f8:a1:11|203.97.33.127|1,121,3,6,15,119,252|
pryanpy|zayJPEDG3JKqVmitte%|2d:d9:91:d3:10:c1|204.121.248.184|1,3,6,15,31,33,43,44,46,47,121,249,252|MSFT 5.0
mcruzpz|zayfghwsh5fJBamitte%|30:d2:66:54:6b:4f|253.163.241.72|1,3,6,15,119,252|
lmarshallq0|zayGaKBSbnhXmitte%|ac:10:36:b6:db:67|148.64.173.166|58,59,6,15,51,54,1,3|
jsimmonsq1|zayuUp0WJ6yMmitte%|38:ff:24:7c:36:78|239.184.83.150|1,121,3,6,15,119,252|
brayq2|zayWOzIscJkjYFmitte%|ae:4b:aa:fe:17:00|137.209.95.81|1,3,6,15,119,252|
wbrownq3|zayXXAJzamitte%|28:b5:0f:b6:48:e7|80.23.101.46||
jcunninghamq4|zayk9WA88Ccmitte%|93:89:01:da:ec:27|242.133.79.102||
rcarrq5|zayMmRVEHLmitte%|36:4f:e6:46:54:e6|55.233.235.18|1,33,3,6,12,15,28,42,51,58,59,119|dhcpcd-5.5.6
gshawq6|zayYhgRPjmitte%|c8:84:22:22:1a:12|21.176.65.246|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
hscottq7|zayDyiJTIHefbmitte%|ae:80:23:86:e0:94|184.191.29.36|1,121,3,6,15,119,252|
fwilsonq8|zay4Ps1AaX0zmitte%|78:b3:88:4e:b5:41|47.248.158.58|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jhudsonq9|zayXRjSbuOiWqwkmitte%|ad:32:d3:d8:0f:fa|59.223.68.220|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
cpetersqa|zaydqUOMYR8UAKpmitte%|01:86:48:e6:e9:f8|178.118.28.12|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
jhartqb|zay5wSjXlB4tnDmitte%|a2:bf:5e:db:90:34|46.248.101.110|1,121,3,6,15,119,252|
sgeorgeqc|zayJVnqoLmitte%|ef:69:46:a8:d4:4e|227.166.211.35|1,121,3,6,15,119,252|
amorrisonqd|zayaRMASPC0mitte%|97:3c:53:4b:f7:6e|111.137.20.232|1,3,6,15,119,252|
trogersqe|zayAxq5QLNGh8mitte%|bc:f4:4e:f2:04:4d|192.240.43.241||
vnicholsqf|zayPKfjjwNmitte%|c2:19:dd:85:ea:5a|105.114.39.66|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
fwilliamsqg|zayt92T1gUFFnDmitte%|b2:b6:71:7d:a9:c0|73.48.153.136|1,121,3,6,15,119,252|
dbryantqh|zay9YNiXP8Ctmitte%|1b:a5:75:cf:34:c5|126.217.239.35|1,121,3,6,15,119,252|
rdunnqi|zayKSrfVkrmitte%|41:c2:f2:c0:0a:92|234.18.58.114|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
jmurphyqj|zay9aa8ViH8mitte%|5d:1c:12:08:d8:df|121.107.118.241|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
schavezqk|zayuP5azFVtRmitte%|f7:4d:61:d3:6f:89|116.8.24.15|1,3,6,15,119,95,252,44,46|
lmorganql|zayZfSc0Hmitte%|7b:cd:00:e4:6f:f0|163.41.249.128||
jchapmanqm|zayY2z6Aez2mitte%|5b:6d:c2:4e:5c:ca|42.192.109.111|1,121,3,6,15,119,252|
mreynoldsqn|zayoElVWljYmitte%|dd:e6:a4:73:e5:8e|197.189.99.186|1,121,3,6,15,119,252|
kmurrayqo|zayIpt5bi7apsmitte%|70:ed:99:4a:0d:51|196.115.8.224|1,121,3,6,15,119,252|
aowensqp|zayRI93NBgKTYLmitte%|c0:0b:e1:bf:dd:92|80.68.36.172|1,121,3,6,15,119,252|
lgutierrezqq|zayj3uS56r0mitte%|9a:19:99:40:1a:1a|99.206.212.222|1,121,3,6,15,119,252|
mcarterqr|zayNRs9AFnzJmitte%|28:a5:34:88:1d:b6|162.173.157.206|1,121,3,6,15,119,252|
jhunterqs|zay8ySS51caTymitte%|3d:93:ec:9d:56:e0|21.84.248.66||
jfrazierqt|zayrvwWPa4mitte%|bb:bf:6e:80:8b:ef|62.210.152.48|1,121,3,6,15,119,252|
bdixonqu|zayprtifRGwtJ09mitte%|0c:69:33:c6:f8:15|223.175.178.54|1,3,6,15,31,33,43,44,46,47,121,249,252|MSFT 5.0
bwagnerqv|zay6NClOA2mitte%|6b:32:30:0d:99:95|120.222.247.245|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
ppowellqw|zaySGPCmx0Tgimitte%|5e:6d:04:4d:0b:87|67.196.188.14|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
mbryantqx|zayjp6ZpUjmitte%|72:0f:d0:9f:55:2f|207.139.0.243|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
npalmerqy|zaypCw5zXFyEmitte%|9a:ae:da:4d:2a:97|119.111.247.23|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
apowellqz|zays8MNJV3Wmitte%|1d:ef:bf:c5:9f:01|155.182.226.119|1,121,3,6,15,119,252|
jrodriguezr0|zayttT4uCT0Nrmitte%|c1:89:39:e2:47:63|74.248.105.211|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jbrooksr1|zay1r8cE2sZOFwmitte%|02:6f:72:2d:6e:67|225.244.239.65|1,121,3,6,15,119,252|
volsonr2|zayvxvavbbZ74mitte%|5b:89:61:16:97:38|100.164.0.26|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
nfranklinr3|zayqvvxknEPmitte%|53:c8:eb:35:aa:38|57.196.126.40|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
mdeanr4|zayEbdMi9KtEmitte%|88:93:80:4d:fd:5a|245.159.170.179|1,121,33,3,6,15,28,51,58,59,119|dhcpcd 4.0.15
pwatkinsr5|zay6xYkacRWamzqmitte%|71:df:c9:f5:59:18|96.108.186.62|1,121,3,6,15,119,252|
mcarpenterr6|zaynwVtxHmitte%|94:eb:af:82:6d:da|157.145.121.192|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
eweaverr7|zayMcytPQlumitte%|f8:c8:53:d9:3b:f0|3.244.37.242|1,3,6,15,119,252|
jwilsonr8|zaycpuNWHHn1TIsmitte%|f0:07:be:b9:85:ae|239.230.78.220|1,3,6,15,119,252|
cgrahamr9|zay6lsxSJg6mitte%|d6:61:92:9c:7c:b7|136.32.157.2|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
bgarzara|zayRxktr54b12hYmitte%|8c:c6:d1:57:90:27|94.177.10.30|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
wbennettrb|zayq8SzO48comitte%|86:0e:bf:41:f8:d4|183.217.62.70||
tlittlerc|zayQGSf0aiVYPbmitte%|0e:42:f4:50:c7:01|158.2.160.233|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
rfranklinrd|zaydAfrzsHqmitte%|f1:36:ac:2d:c8:af|78.57.146.237|1,3,6,15|BlackBerry
cmillsre|zayrfYG0SPmitte%|ae:c8:be:bf:ec:08|87.34.195.85|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
pjohnsonrf|zayYS9fP6HiV6ymitte%|0e:50:fa:f5:7f:ca|75.202.216.139|1,3,6,15,119,252|
ehayesrg|zayez9HNzO6vIGmitte%|7c:75:44:a6:0a:cc|95.39.183.227|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jclarkrh|zayZ4GfR9eMU2lmitte%|e5:06:f6:19:ac:0d|150.79.33.165||
gpetersri|zay5zImmeaMYPwOmitte%|0d:3b:a8:fc:ba:c1|194.251.62.208|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
bbanksrj|zaybH4iaWDfrDemitte%|22:18:d7:9b:8f:ed|124.16.181.121|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
bcrawfordrk|zaypJlxlOgpXbmitte%|ef:fb:fa:4d:a9:e5|175.133.82.213||
dgreenrl|zayDWIT5yBmitte%|ce:74:8c:bb:07:3a|241.216.124.105|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
druizrm|zaydIkRc5mitte%|4a:ca:2b:01:a7:a8|32.35.203.241||
fwebbrn|zaye14q711x4WD2mitte%|2e:05:69:6c:eb:2a|98.147.167.162|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10:Linux-3.0.16-g25afef7:armv7l:holiday
wwrightro|zayxcqMvsPGAmitte%|cb:c2:73:b6:38:01|123.201.72.70|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
rwebbrp|zayqxBhMSvcmitte%|8c:44:cf:e3:19:96|207.223.27.109|1,3,44,47|
jharperrq|zayfaumu0V6XOGmitte%|e0:53:a1:fa:9f:47|137.120.215.72|1,121,3,6,15,119,252|
wdavisrr|zayX6AVpg34Xy76mitte%|38:3f:c0:51:4f:af|177.147.186.50|1,3,6,15,119,95,252,44,46|
